player,total_runs,bat_avg,bat_sr,total_fours,total_sixes,centuries,fifties,seasons_batted,last_season_bat,total_wickets,bowl_avg,economy,bowl_sr,seasons_bowled,last_season_bowl,best_economy,avg_dots_per_spell,inn_wickets,max_sr_inn,avg_sr_inn,max_6s_inn,max_4s_inn,role,bat_impact,bowl_impact,overall_impact,powerplay_bowler,death_bowler,finisher,anchor,runs_3yr_avg,sr_3yr_avg,wkts_3yr_avg,econ_3yr_avg
Dinesh Karthik,4088.0,27.74857142857143,133.085,406.0,125.0,0.0,19.0,14.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,216.5372,9.0,14.0,batter,39.00339343562517,0.0,39.00339343562517,False,True,False,False,240.66666666666666,146.87,0.0,0.0
Dinesh Salunkhe,33.0,16.5,137.5,5.0,0.0,0.0,0.0,1.0,2008.0,1.0,78.0,9.95,47.0,1.0,2008.0,0.0,0.0,0.0,130.0,130.0,0.0,4.0,bowler,12.886622295455163,0.19125683060109291,0.19125683060109291,False,False,False,False,33.0,137.5,1.0,9.95
Dirk Nannes,4.0,4.0,30.76,0.0,0.0,0.0,0.0,1.0,2010.0,13.0,29.0,7.41,23.723333333333333,3.0,2013.0,3.0,12.5,7.0,0.0,0.0,0.0,0.0,bowler,2.9802663623589156,26.22759753907295,26.22759753907295,False,True,False,False,4.0,30.76,4.333333333333333,7.41
Dishant Yagnik,170.0,14.155,115.47,23.0,2.0,0.0,0.0,4.0,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.35,182.35,0.0,5.0,batter,11.521525620741873,0.0,11.521525620741873,False,True,False,False,51.333333333333336,129.72,0.0,0.0
Doddapaneni Kalyankrishna,3.0,3.0,37.5,0.0,0.0,0.0,0.0,1.0,2008.0,2.0,43.5,10.87,24.0,1.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,2.9566997717691863,0.38251366120218583,0.38251366120218583,False,False,False,False,3.0,37.5,2.0,10.87
Dominic Thornely,39.0,19.5,73.58,2.0,2.0,0.0,0.0,1.0,2008.0,3.0,13.33,5.71,14.0,1.0,2008.0,2.33,12.0,2.0,125.0,125.0,2.0,2.0,bowler,10.83966693995605,21.291602659635444,21.291602659635444,False,True,False,False,39.0,73.58,3.0,5.71
Domnic Joseph,1.0,1.0,33.33,0.0,0.0,0.0,0.0,1.0,2015.0,4.0,25.25,7.21,21.0,1.0,2015.0,3.5,9.666666666666666,4.0,0.0,0.0,0.0,0.0,bowler,2.0270665905897287,21.607101914478964,21.607101914478964,False,True,False,False,1.0,33.33,4.0,7.21
Doug Bollinger,18.0,0.0,105.88,1.0,1.0,0.0,0.0,1.0,2010.0,37.0,18.74,7.463333333333334,15.193333333333333,3.0,2012.0,3.25,13.5,14.0,0.0,0.0,0.0,0.0,bowler,5.389945987090488,33.837866368604075,33.837866368604075,False,True,False,False,18.0,105.88,12.333333333333334,7.463333333333334
Doug Bracewell,12.0,0.0,133.33,1.0,0.0,0.0,0.0,1.0,2012.0,3.0,10.66,8.0,8.0,1.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,6.711789855072465,0.5737704918032787,0.5737704918032787,False,True,False,False,12.0,133.33,3.0,8.0
Dushmantha Chameera,43.0,10.75,153.57,3.0,3.0,0.0,0.0,1.0,2022.0,9.0,42.66,8.72,29.33,1.0,2022.0,3.5,10.75,4.0,275.0,226.4275,2.0,2.0,bowler,11.760340947792209,23.917552734151098,23.917552734151098,False,True,False,False,43.0,153.57,9.0,8.72
Dwaine Pretorius,44.0,11.0,157.14,3.0,3.0,0.0,0.0,1.0,2022.0,6.0,35.0,10.0,21.0,1.0,2022.0,7.5,7.25,5.0,200.0,167.856,1.0,2.0,bowler,12.03181321138167,28.37000601857159,28.37000601857159,False,False,False,False,44.0,157.14,6.0,10.0
Dwaraka Ravi Teja,375.0,16.392000000000003,107.03999999999999,35.0,9.0,0.0,1.0,5.0,2013.0,1.0,9.5,9.25,6.0,2.0,2011.0,0.0,0.0,0.0,425.0,196.81499999999997,3.0,5.0,allrounder,13.053135607453662,0.19125683060109291,6.622196219027377,False,False,False,False,67.0,103.14333333333333,0.5,9.25
Dwayne Bravo,1560.0,20.384999999999998,147.3,120.0,66.0,0.0,5.0,14.0,2022.0,183.0,27.308461538461536,8.342307692307692,19.47230769230769,13.0,2022.0,3.0,8.580645161290322,56.0,433.33,236.00878787878787,7.0,8.0,allrounder,23.30056038901181,62.19433792014437,42.74744915457809,False,True,True,False,25.666666666666668,157.86666666666667,12.0,8.359999999999998
Dwayne Smith,2385.0,26.193333333333335,133.45555555555555,245.0,117.0,0.0,17.0,9.0,2017.0,26.0,43.05222222222223,9.195555555555556,28.188888888888886,9.0,2017.0,2.0,7.166666666666667,7.0,433.33,216.13104651162791,8.0,10.0,allrounder,31.445178752917194,19.739577362528184,25.59237805772269,False,False,False,False,320.6666666666667,139.63333333333333,3.6666666666666665,9.459999999999999
Eklavya Dwivedi,24.0,12.0,171.42,2.0,2.0,0.0,0.0,1.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.11,211.11,2.0,1.0,batter,12.999111351112795,0.0,12.999111351112795,False,True,False,False,24.0,171.42,0.0,0.0
Eoin Morgan,1405.0,21.485,117.695,112.0,64.0,0.0,5.0,8.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,237.085625,6.0,8.0,batter,21.57176569829596,0.0,21.57176569829596,False,True,False,False,205.33333333333334,112.97333333333334,0.0,0.0
Evin Lewis,654.0,24.9775,130.8525,62.0,36.0,0.0,4.0,4.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,209.9512,5.0,7.0,batter,19.671849273733468,0.0,19.671849273733468,False,True,False,False,90.66666666666667,128.33666666666667,0.0,0.0
Fabian Allen,14.0,7.0,82.14,1.0,0.0,0.0,0.0,2.0,2022.0,2.0,68.0,9.84,45.0,2.0,2022.0,5.5,9.5,2.0,114.28,114.28,0.0,1.0,bowler,6.657385216253706,25.290730444418966,25.290730444418966,False,False,False,False,7.0,82.14,1.0,9.84
Faf Du Plessis,468.0,31.2,127.52,49.0,13.0,0.0,3.0,1.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.72,129.99,7.0,11.0,batter,20.19392956485608,0.0,20.19392956485608,False,True,False,False,468.0,127.52,0.0,0.0
Faf du Plessis,2935.0,31.853333333333335,128.24222222222224,265.0,96.0,0.0,22.0,9.0,2021.0,0.0,0.0,16.0,0.0,1.0,2012.0,0.0,0.0,0.0,475.0,202.70635135135134,7.0,11.0,allrounder,35.617432929975415,0.0,17.808716464987707,False,False,False,False,492.6666666666667,134.10333333333332,0.0,16.0
Faiz Fazal,183.0,15.0,103.245,22.0,1.0,0.0,0.0,2.0,2011.0,0.0,0.0,10.0,0.0,1.0,2010.0,0.0,0.0,0.0,216.66,148.4975,1.0,6.0,allrounder,11.232818034342218,0.0,5.616409017171109,False,False,False,False,91.5,103.245,0.0,10.0
Farhaan Behardien,14.0,7.0,107.69,2.0,0.0,0.0,0.0,1.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,batter,7.934885216253706,0.0,7.934885216253706,False,True,False,False,14.0,107.69,0.0,0.0
Fazalhaq Farooqi,2.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,2022.0,2.0,55.0,9.16,36.0,1.0,2022.0,7.75,8.0,2.0,0.0,0.0,0.0,0.0,bowler,1.257548309178744,28.608038136726663,28.608038136726663,False,False,False,False,2.0,25.0,2.0,9.16
Gajendra Singh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,47.0,10.07,28.0,1.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,0.0,0.5737704918032787,0.5737704918032787,False,False,False,False,0.0,0.0,3.0,10.07
Gautam Gambhir,3931.0,31.540999999999997,122.81300000000002,459.0,57.0,0.0,35.0,10.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,179.69083333333333,5.0,13.0,batter,40.308562051652174,0.0,40.308562051652174,False,True,False,False,361.3333333333333,115.5,0.0,0.0
George Bailey,663.0,22.718,107.86399999999999,59.0,19.0,0.0,2.0,5.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,230.436,3.0,6.0,batter,16.903658309334162,0.0,16.903658309334162,False,True,False,False,200.0,119.09333333333335,0.0,0.0
George Garton,2.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,2021.0,3.0,45.0,9.0,30.0,1.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,3.2211331811794577,0.5737704918032787,0.5737704918032787,False,False,False,False,2.0,50.0,3.0,9.0
Glenn Maxwell,2319.0,22.217000000000002,137.852,197.0,127.0,0.0,13.0,10.0,2022.0,28.0,37.558,8.757,24.748,10.0,2022.0,3.0,8.11111111111111,11.0,475.0,238.95559139784945,9.0,15.0,allrounder,29.53655241996864,24.292157068796413,26.91435474438253,False,True,False,False,307.3333333333333,138.35999999999999,4.0,7.78
Glenn McGrath,4.0,4.0,80.0,1.0,0.0,0.0,0.0,1.0,2008.0,12.0,29.75,6.61,27.0,1.0,2008.0,3.0,12.857142857142858,4.0,0.0,0.0,0.0,0.0,bowler,5.442266362358915,25.971405643536794,25.971405643536794,True,True,False,False,4.0,80.0,12.0,6.61
Glenn Phillips,26.0,13.0,78.78,1.0,2.0,0.0,0.0,1.0,2021.0,1.0,20.0,10.0,12.0,1.0,2021.0,0.0,0.0,0.0,260.0,260.0,1.0,1.0,bowler,8.731452096291896,0.19125683060109291,0.19125683060109291,False,False,False,False,26.0,78.78,1.0,10.0
Graeme Smith,739.0,25.1925,103.7825,94.0,9.0,0.0,4.0,4.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,174.1535294117647,4.0,12.0,batter,17.95956026656176,0.0,17.95956026656176,False,True,False,False,99.33333333333333,97.77,0.0,0.0
Graham Napier,15.0,15.0,93.75,1.0,0.0,0.0,0.0,1.0,2009.0,1.0,27.0,6.75,24.0,1.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,10.095998858845933,0.19125683060109291,0.19125683060109291,False,True,False,False,15.0,93.75,1.0,6.75
Gurinder Sandhu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.0,10.25,48.0,1.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,0.0,0.19125683060109291,0.19125683060109291,False,False,False,False,0.0,0.0,1.0,10.25
Gurkeerat Mann Singh,511.0,17.403333333333332,121.49000000000001,55.0,11.0,0.0,2.0,6.0,2020.0,5.0,18.75,7.54,15.0,2.0,2016.0,5.66,8.0,2.0,425.0,270.509,3.0,8.0,allrounder,14.890964309365383,24.358731705453014,19.6248480074092,False,True,False,False,94.0,120.04666666666667,2.5,7.54
Halhadar Das,2.0,2.0,40.0,0.0,0.0,0.0,0.0,1.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,batter,2.7211331811794577,0.0,2.7211331811794577,False,True,False,False,2.0,40.0,0.0,0.0
Hanuma Vihari,284.0,9.653333333333334,82.70333333333333,23.0,1.0,0.0,0.0,3.0,2019.0,1.0,19.0,7.665,18.0,2.0,2019.0,2.5,8.0,0.0,117.94,117.94,0.0,5.0,allrounder,8.679274090053546,15.960487599831861,12.319880844942704,False,True,False,False,94.66666666666667,82.70333333333333,0.5,7.665
Harbhajan Singh,833.0,14.541538461538462,124.93769230769232,79.0,42.0,0.0,1.0,13.0,2021.0,150.0,27.259999999999998,7.306923076923076,22.834615384615386,13.0,2021.0,2.25,10.166666666666666,64.0,375.0,254.78208333333336,6.0,8.0,allrounder,15.940722092637143,57.498256524895865,36.719489308766505,False,True,False,False,11.333333333333334,71.29333333333334,7.666666666666667,8.19
Hardik Pandya,1963.0,28.92875,144.38875,146.0,110.0,0.0,8.0,8.0,2022.0,50.0,56.54333333333333,8.846666666666666,36.105,6.0,2022.0,4.25,10.636363636363637,19.0,520.0,238.31041666666664,9.0,8.0,allrounder,29.5123761163612,35.90462474683787,32.70850043159953,False,True,True,False,298.3333333333333,141.21,13.333333333333334,8.453333333333333
Hardus Viljoen,3.0,1.5,42.85,0.0,0.0,0.0,0.0,1.0,2019.0,7.0,31.71,9.65,19.71,1.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,2.689011117768651,1.3387978142076502,1.3387978142076502,False,False,False,False,3.0,42.85,7.0,9.65
Harmeet Singh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,8.5,24.0,1.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,0.0,0.19125683060109291,0.19125683060109291,False,True,False,False,0.0,0.0,1.0,8.5
Harmeet Singh Bansal,15.0,15.0,214.28,3.0,0.0,0.0,0.0,1.0,2012.0,25.0,29.762,7.914,22.118,5.0,2013.0,5.0,9.4,6.0,0.0,0.0,0.0,0.0,bowler,16.122498858845933,29.092609576216134,29.092609576216134,False,True,False,False,15.0,214.28,4.666666666666667,7.973333333333334
Harpreet Brar,106.0,2.4433333333333334,121.66666666666667,6.0,5.0,0.0,0.0,3.0,2022.0,9.0,16.075,8.7525,12.9,4.0,2022.0,4.75,10.8,8.0,147.05,110.6475,2.0,1.0,allrounder,7.4952125941766,27.54648630058466,17.52084944738063,False,True,False,False,35.333333333333336,121.66666666666667,3.0,8.469999999999999
Harpreet Singh,20.0,10.0,85.0,0.0,0.0,0.0,0.0,2.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,batter,7.893407451791008,0.0,7.893407451791008,False,True,False,False,10.0,85.0,0.0,0.0
Harry Gurney,1.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,2019.0,7.0,34.0,8.81,23.14,1.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,1.003774154589372,1.3387978142076502,1.3387978142076502,False,True,False,False,1.0,20.0,7.0,8.81
Harshal Patel,230.0,13.956249999999999,118.9825,15.0,13.0,0.0,0.0,8.0,2022.0,97.0,38.956,9.117999999999999,24.775,10.0,2022.0,2.75,9.0,35.0,475.0,241.8725,4.0,3.0,allrounder,12.160810648748841,42.113975505368956,27.1373930770589,False,False,False,False,41.0,108.67,18.0,8.243333333333334
Harshit Rana,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,2022.0,1.0,51.0,10.2,30.0,1.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,5.721133181179457,0.19125683060109291,0.19125683060109291,False,False,False,False,2.0,100.0,1.0,10.2
Hashim Amla,577.0,43.08,138.88,60.0,21.0,2.0,3.0,2.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,215.1925,6.0,14.0,batter,30.63609619063621,0.0,30.63609619063621,False,True,False,True,288.5,138.88,0.0,0.0
Heinrich Klaasen,66.0,11.75,105.63499999999999,5.0,1.0,0.0,0.0,2.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,batter,9.751166530384536,0.0,9.751166530384536,False,True,False,False,33.0,105.63499999999999,0.0,0.0
Herschelle Gibbs,886.0,29.8675,106.72,83.0,31.0,0.0,6.0,4.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,176.62035714285713,4.0,7.0,batter,21.31585749847092,0.0,21.31585749847092,False,True,False,False,239.66666666666666,105.91000000000001,0.0,0.0
Hrithik Shokeen,43.0,21.5,89.58,5.0,0.0,0.0,0.0,1.0,2022.0,2.0,63.5,8.46,45.0,1.0,2022.0,5.75,11.0,0.0,100.0,89.13,0.0,3.0,bowler,12.312326021350668,27.401744430432956,27.401744430432956,False,True,False,False,43.0,89.58,2.0,8.46
Imran Tahir,33.0,2.3333333333333335,77.45833333333333,5.0,0.0,0.0,0.0,6.0,2020.0,82.0,27.49125,7.52375,22.055,8.0,2021.0,2.25,10.866666666666667,32.0,0.0,0.0,0.0,0.0,bowler,4.829979452116775,39.913246589476095,39.913246589476095,False,True,False,False,5.0,76.66666666666667,9.666666666666666,5.863333333333333
Iqbal Abdulla,86.0,1.6666666666666667,91.95,9.0,1.0,0.0,0.0,6.0,2017.0,40.0,26.315555555555555,7.842222222222222,20.821111111111108,9.0,2017.0,3.75,11.6,6.0,133.33,133.33,0.0,4.0,bowler,5.544742559168378,31.826846650617142,31.826846650617142,False,True,False,False,20.666666666666668,106.52,4.0,9.136666666666667
Irfan Pathan,1139.0,18.97,108.91888888888889,87.0,37.0,0.0,1.0,9.0,2017.0,80.0,28.167777777777776,8.38888888888889,21.532222222222224,9.0,2017.0,2.5,11.263157894736842,22.0,500.0,241.34666666666666,5.0,5.0,allrounder,17.734658783677418,38.89872458573925,28.316691684708335,False,True,False,False,22.666666666666668,84.37333333333332,1.3333333333333333,9.76
Ish Sodhi,7.0,3.5,35.6,0.0,0.0,0.0,0.0,2.0,2019.0,9.0,21.875,7.6,19.175,2.0,2019.0,3.5,11.333333333333334,2.0,0.0,0.0,0.0,0.0,bowler,3.055192608126853,24.305810309908672,24.305810309908672,False,True,False,False,3.5,35.6,4.5,7.6
Ishan Kishan,1870.0,27.441428571428567,126.72714285714287,166.0,85.0,0.0,12.0,7.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,196.83661538461538,9.0,11.0,batter,27.788094975487137,0.0,27.788094975487137,False,True,False,False,391.6666666666667,133.25,0.0,0.0
Ishan Malhotra,7.0,0.0,175.0,1.0,0.0,0.0,0.0,1.0,2011.0,0.0,0.0,23.0,0.0,1.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,8.776419082125605,0.0,0.0,False,False,False,False,7.0,175.0,0.0,23.0
Ishan Porel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,9.75,24.0,1.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,0.0,0.19125683060109291,0.19125683060109291,False,False,False,False,0.0,0.0,1.0,9.75
Ishank Jaggi,76.0,18.166666666666668,77.23333333333333,6.0,0.0,0.0,0.0,3.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,batter,10.63023166946542,0.0,10.63023166946542,False,True,False,False,25.333333333333332,77.23333333333333,0.0,0.0
Ishant Sharma,71.0,5.285714285714286,123.05999999999999,5.0,3.0,0.0,0.0,6.0,2019.0,84.0,42.65461538461538,8.499230769230769,29.06,12.0,2021.0,2.25,12.0,24.0,0.0,0.0,0.0,0.0,bowler,8.390901465292675,40.34879055370859,40.34879055370859,False,True,False,False,7.333333333333333,159.99666666666667,4.666666666666667,8.106666666666667
Ishwar Pandey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,41.089999999999996,9.086666666666668,27.633333333333336,3.0,2015.0,5.25,11.8,4.0,0.0,0.0,0.0,0.0,bowler,0.0,30.989825748022472,30.989825748022472,False,False,False,False,0.0,0.0,6.0,9.086666666666668
Isuru Udana,15.0,5.0,136.36,1.0,1.0,0.0,0.0,1.0,2020.0,8.0,35.25,9.72,21.75,1.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,8.686585703324157,1.5300546448087433,1.5300546448087433,False,False,False,False,15.0,136.36,8.0,9.72
JM Kemp,26.0,13.0,108.33,1.0,1.0,0.0,0.0,1.0,2010.0,3.0,18.0,7.36,14.66,1.0,2010.0,4.0,8.0,3.0,0.0,0.0,0.0,0.0,bowler,10.180940891810103,20.315903358936144,20.315903358936144,False,True,False,False,26.0,108.33,3.0,7.36
JP Duminy,2029.0,42.67625,119.85,126.0,79.0,0.0,14.0,8.0,2018.0,23.0,40.40625,7.895,32.25,8.0,2018.0,1.5,8.2,10.0,400.0,211.21395833333335,6.0,7.0,allrounder,33.68230060535019,19.81499101990905,26.748645812629622,False,True,False,True,213.66666666666666,114.61666666666667,3.3333333333333335,9.086666666666666
Jacob Oram,106.0,16.33,122.31,6.0,5.0,0.0,0.0,2.0,2009.0,9.0,27.064999999999998,9.8475,15.65,4.0,2013.0,0.0,0.0,0.0,425.0,235.91333333333333,2.0,4.0,allrounder,12.48203688876822,1.721311475409836,7.101674182089028,False,False,False,False,53.0,122.31,2.0,10.026666666666666
Jacques Kallis,2427.0,28.61285714285714,109.36428571428571,255.0,44.0,0.0,17.0,7.0,2014.0,65.0,42.207142857142856,7.927142857142856,31.262857142857143,7.0,2014.0,1.5,10.4375,26.0,440.0,161.47738095238097,5.0,10.0,allrounder,29.21757962039732,33.37192563242768,31.294752626412503,False,True,False,False,290.3333333333333,106.71333333333332,11.666666666666666,7.7799999999999985
Jagadeesan Narayan,40.0,40.0,108.1,3.0,1.0,0.0,0.0,1.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.18,118.18,1.0,3.0,batter,19.855674828070946,0.0,19.855674828070946,False,True,False,True,40.0,108.1,0.0,0.0
Jagadeesh Arunkumar,23.0,7.66,100.0,5.0,0.0,0.0,0.0,1.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.41,129.41,0.0,5.0,batter,7.819835615318288,0.0,7.819835615318288,False,True,False,False,23.0,100.0,0.0,0.0
Jagadeesha Suchith,70.0,13.75,112.08250000000001,6.0,3.0,0.0,0.0,4.0,2022.0,19.0,13.540000000000001,9.666,10.164,5.0,2022.0,4.66,9.571428571428571,8.0,320.0,214.6,2.0,4.0,bowler,10.858245429706322,27.715648013188996,27.715648013188996,False,False,False,False,7.333333333333333,99.44333333333334,3.0,8.063333333333333
Jalaj Saxena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,9.0
James Faulkner,527.0,21.301666666666666,126.26333333333334,36.0,23.0,0.0,0.0,6.0,2017.0,59.0,38.01285714285715,8.437142857142858,25.15142857142857,7.0,2017.0,4.0,9.833333333333334,28.0,380.0,271.11153846153843,4.0,3.0,allrounder,16.546677379214536,37.57931617562765,27.062996777421095,False,True,False,False,91.66666666666667,119.11333333333334,5.333333333333333,9.69
James Franklin,327.0,38.97,117.91,25.0,8.0,0.0,1.0,2.0,2012.0,9.0,26.58,8.895,17.665,2.0,2012.0,0.0,0.0,0.0,425.0,264.8257142857143,4.0,6.0,allrounder,21.443124602698074,1.721311475409836,11.582218039053956,False,True,False,True,163.5,117.91,4.5,8.895
James Hopes,417.0,29.645000000000003,136.685,49.0,11.0,0.0,4.0,2.0,2011.0,14.0,39.135000000000005,9.175,25.71,2.0,2011.0,0.0,0.0,0.0,433.33,213.202,3.0,10.0,allrounder,20.034048219039153,2.6775956284153004,11.355821923727227,False,False,False,False,208.5,136.685,7.0,9.175
James Neesham,31.0,15.5,114.81,3.0,0.0,0.0,0.0,1.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66,114.995,0.0,2.0,batter,11.387781550276063,0.0,11.387781550276063,False,True,False,False,31.0,114.81,0.0,0.0
James Pattinson,15.0,15.0,115.38,2.0,0.0,0.0,0.0,1.0,2020.0,11.0,29.09,9.01,19.36,1.0,2020.0,6.0,11.0,4.0,0.0,0.0,0.0,0.0,bowler,11.177498858845933,30.38179716458405,30.38179716458405,False,False,False,False,15.0,115.38,11.0,9.01
Jaskaran Singh,8.0,8.0,72.72,0.0,0.0,0.0,0.0,1.0,2010.0,6.0,11.58,10.29,7.0,2.0,2010.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,bowler,6.52053272471783,25.33460392066949,25.33460392066949,False,False,False,False,8.0,72.72,3.0,10.29
Jason Behrendorff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,33.0,8.68,22.8,1.0,2019.0,5.5,15.0,2.0,0.0,0.0,0.0,0.0,bowler,0.0,32.73950093622225,32.73950093622225,False,True,False,False,0.0,0.0,5.0,8.68
Jason Holder,247.0,15.666,124.69800000000001,13.0,17.0,0.0,0.0,5.0,2022.0,49.0,38.415,8.911666666666667,26.451666666666668,6.0,2022.0,4.75,8.615384615384615,20.0,375.0,229.01444444444445,5.0,2.0,allrounder,13.232816962146947,34.51144483931369,23.87213090073032,False,True,False,False,69.66666666666667,124.79333333333334,14.666666666666666,8.496666666666668
Jason Roy,329.0,29.833333333333332,133.03666666666666,39.0,9.0,0.0,2.0,3.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,211.64999999999998,6.0,8.0,batter,19.160309077953862,0.0,19.160309077953862,False,True,False,False,109.66666666666667,133.03666666666666,0.0,0.0
Jasprit Bumrah,56.0,6.0,84.4357142857143,4.0,1.0,0.0,0.0,7.0,2021.0,145.0,29.727999999999998,7.99,21.909,10.0,2022.0,2.33,11.488372093023257,78.0,0.0,0.0,0.0,0.0,bowler,6.601904191774478,60.765083175815164,60.765083175815164,False,True,False,False,7.0,86.92333333333335,21.0,7.12
Javon Searles,8.0,8.0,133.33,0.0,1.0,0.0,0.0,1.0,2018.0,2.0,44.5,12.71,21.0,1.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,9.579043929199624,0.38251366120218583,0.38251366120218583,False,False,False,False,8.0,133.33,2.0,12.71
Jayant Yadav,40.0,10.0,95.38,2.0,1.0,0.0,0.0,2.0,2021.0,8.0,39.166666666666664,6.5683333333333325,34.5,6.0,2021.0,4.0,9.833333333333334,3.0,0.0,0.0,0.0,0.0,bowler,8.51590174806024,23.563854178608278,23.563854178608278,True,True,False,False,20.0,95.38,1.3333333333333333,6.973333333333334
Jaydev Unadkat,162.0,9.06,84.14,13.0,6.0,0.0,0.0,7.0,2022.0,91.0,25.596923076923076,9.547692307692309,17.36,13.0,2022.0,1.5,9.75,18.0,233.33,192.1916666666667,1.0,2.0,allrounder,8.21901974053225,36.121591864419734,22.170305802475994,False,False,False,False,36.333333333333336,123.35000000000001,4.666666666666667,9.013333333333334
Jeevan Mendis,23.0,7.66,85.18,0.0,0.0,0.0,0.0,1.0,2013.0,1.0,36.0,7.2,30.0,1.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,7.0788356153182885,0.19125683060109291,0.19125683060109291,False,True,False,False,23.0,85.18,1.0,7.2
Jesse Ryder,604.0,19.753333333333334,127.75,69.0,19.0,0.0,4.0,3.0,2012.0,8.0,45.94333333333333,8.15,33.0,3.0,2012.0,3.0,10.0,4.0,325.0,198.9961904761905,5.0,7.0,allrounder,16.98788291700253,21.63494974970385,19.31141633335319,False,True,False,False,201.33333333333334,127.75,2.6666666666666665,8.15
Jhye Richardson,15.0,7.5,62.5,2.0,0.0,0.0,0.0,1.0,2021.0,3.0,39.0,10.63,22.0,1.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,5.8575555888432564,0.5737704918032787,0.5737704918032787,False,False,False,False,15.0,62.5,3.0,10.63
